Description,Chamber,Created date,Energy Policy Index,URL
"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in tax credit and tax benefit administration, further providing for definitions; and establishing the Residential Electric Vehicle Charging Station Tax Credit.",Senate,2023-01-20,24.9549,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0157&pn=0129
"An Act amending Title 58 (Oil and Gas) of the Pennsylvania Consolidated Statutes, in development, further providing for well reporting requirements.",House,2022-07-02,24.6154,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2724&pn=3350
"An Act amending Title 4 (Amusements) of the Pennsylvania Consolidated Statutes, in general provisions relating to video gaming, further providing for definitions.",House,2022-07-09,24.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2743&pn=3381
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in liquid fuels and fuels tax, further providing for definitions.",Senate,2023-01-07,23.8345,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0035&pn=0013
"An Act amending Title 58 (Oil and Gas) of the Pennsylvania Consolidated Statutes, providing for public health protections related to hydraulic fracturing infrastructure; imposing duties on the Department of Health and the Department of Environmental Protection; and establishing the Oil and Natural Gas Public Health Registry Fund.",House,2022-06-11,23.6836,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=1467&pn=3244
"An Act providing for Low-Income Home Energy Assistance Program eligibility, allocation of funds and resources; imposing duties on the Department of Human Services; and providing for compliance and fraud prevention procedures and for performance audit and allocation of appropriations.",House,2022-06-23,23.6566,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2694&pn=3302
"An Act amending the act of December 10, 1974 (P.L.852, No.287), referred to as the Underground Utility Line Protection Law, requiring the use of steel products produced in the United States.",House,2022-09-24,23.6522,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2853&pn=3523
"An Act amending Title 66 (Public Utilities) of the Pennsylvania Consolidated Statutes, in restructuring of electric utility industry, further providing for definitions and for duties of electric distribution companies and providing for duties of public utilities.",House,2022-01-19,23.5789,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2260&pn=2623
"An Act amending the act of December 19, 1996 (P.L.1478, No.190), entitled ""An act relating to the recycling and reuse of waste tires; providing for the proper disposal of waste tires and the cleanup of stockpiled tires; authorizing investment tax credits for utilizing waste tires; providing remediation grants for the cleanup of tire piles and for pollution prevention programs for small business and households; establishing the Small Business and Household Pollution Prevention Program and management standards for small business hazardous waste; providing for a household hazardous waste program and for grant programs; making appropriations; and making repeals,"" in Small Business and Household Pollution Prevention Program, further providing for grants for collection events.",Senate,2022-05-24,23.4146,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1220&pn=1671
"An Act amending the act of December 19, 1996 (P.L.1478, No.190), entitled ""An act relating to the recycling and reuse of waste tires; providing for the proper disposal of waste tires and the cleanup of stockpiled tires; authorizing investment tax credits for utilizing waste tires; providing remediation grants for the cleanup of tire piles and for pollution prevention programs for small business and households; establishing the Small Business and Household Pollution Prevention Program and management standards for small business hazardous waste; providing for a household hazardous waste program and for grant programs; making appropriations; and making repeals,"" in Small Business and Household Pollution Prevention Program, further providing for grants for collection events.",Senate,2023-02-21,23.2727,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0418&pn=0366
A Resolution urging the Congress of the United States to impose further retaliatory measures against President Vladimir Putin for his unprovoked and illegal invasion of Ukraine.,Senate,2022-03-18,22.6549,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0239&pn=1498
"A Resolution directing the Joint State Government Commission to conduct a study of the economic, environmental and health impacts relating to development of the critical mineral industry in this Commonwealth.",Senate,2022-03-01,22.4162,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=R&billNbr=0229&pn=1451
"An Act amending Title 58 (Oil and Gas) of the Pennsylvania Consolidated Statutes, in development, further providing for penalties.",House,2022-02-03,22.3689,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2323&pn=2707
"An Act amending the act of December 30, 1974 (P.L.1072, No.347), referred to as the Governor and Lieutenant Governor Disability Procedure Law, further providing for incapacity of the Governor and Lieutenant Governor.",Senate,2023-01-31,22.0921,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0246&pn=0211
"A Resolution impeaching Patrick McDonnell, Secretary of the Pennsylvania Department of Environmental Protection, for misbehavior in office.",House,2022-07-02,22.0328,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0219&pn=3351
"An Act amending the act of November 26, 1978 (P.L.1375, No.325), known as the Dam Safety and Encroachments Act, further providing for definitions; and providing for culvert maintenance requirements.",House,2022-04-12,21.7358,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2408&pn=2982
"An Act amending the act of November 26, 1978 (P.L.1375, No.325), known as the Dam Safety and Encroachments Act, further providing for definitions and for projects affecting submerged lands of the Commonwealth.",Senate,2023-02-21,21.3333,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0382&pn=0326
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in liquid fuels and fuels tax, providing for report to General Assembly.",Senate,2023-02-10,21.3333,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0351&pn=0281
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in liquid fuels and fuels tax, providing for report to General Assembly.",Senate,2022-11-16,21.3333,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1362&pn=2017
"An Act amending Title 34 (Game) of the Pennsylvania Consolidated Statutes, in Pennsylvania Game Commission, further providing for organization of commission.",Senate,2022-01-06,21.3333,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1001&pn=1307
"An Act amending the act of July 7, 1961 (P.L.518, No.268), known as the Delaware River Basin Compact, in general provisions, further providing for regulations and enforcement.",House,2022-03-23,20.9836,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2451&pn=2872
An Act providing for erosion and sediment control requirements.,Senate,2023-02-21,20.459,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0364&pn=0308
"An Act amending the act of November 26, 1978 (P.L.1375, No.325), known as the Dam Safety and Encroachments Act, further providing for permit issuance and conditions and for enforcement orders.",House,2022-04-14,20.2105,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2407&pn=2994
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, providing for consumer gas prices relief; making appropriations; and providing for Commonwealth indebtedness.",Senate,2022-03-22,20.1644,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=0010&pn=1499
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, providing for summer gas tax relief; making appropriations; and providing for Commonwealth indebtedness.",Senate,2022-06-22,19.7383,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1293&pn=1798
"An Act amending Title 74 (Transportation) of the Pennsylvania Consolidated Statutes, in aviation development, further providing for tax on aviation fuels and for tax on jet fuels.",House,2022-03-24,19.7293,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2455&pn=2875
"An Act amending the act of June 28, 1995 (P.L.89, No.18), known as the Conservation and Natural Resources Act, in Department of Conservation and Natural Resources, further providing for fees and charges.",House,2022-07-07,19.6683,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2733&pn=3362
"An Act amending the act of November 26, 1978 (P.L.1375, No.325), known as the Dam Safety and Encroachments Act,  further providing for definitions; and providing for permit not required for certain maintenance projects.",House,2022-04-12,19.2,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2410&pn=2983
"An Act amending Title 27 (Environmental Resources) of the Pennsylvania Consolidated Statutes, in environmental stewardship and watershed protection, further providing for legislative findings, for fund and for agencies.",House,2022-02-03,19.1259,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2020&pn=2704
"An Act amending the act of June 22, 1937 (P.L.1987, No.394), known as The Clean Streams Law, in other pollutions and potential pollution, providing for notice of discharge endangering public health or environment.",Senate,2023-02-01,19.1131,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0286&pn=0260
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in liquid fuels and fuels tax, further providing for definitions; providing for consumer gas prices relief; making an appropriation; and providing for Commonwealth indebtedness.",House,2022-04-12,18.8952,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2506&pn=2964
"An Act amending the act of May 28, 1937 (P.L.955, No.265), referred to as the Housing Authorities Law,  further providing for powers of authority.",House,2022-06-15,18.7119,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2676&pn=3250
"An Act amending the act of November 26, 1978 (P.L.1375, No.325), known as the Dam Safety and Encroachments Act, further providing for definitions; and providing for permit not required for certain maintenance projects.",House,2022-04-12,18.5806,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2409&pn=2961
"An Act amending the act of November 26, 1978 (P.L.1375, No.325), known as the Dam Safety and Encroachments Act, providing for county conservation district stream
 reconstruction emergency permit authorizations.",House,2022-04-12,18.2577,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2405&pn=2959
"An Act amending the act of November 26, 1978 (P.L.1375, No.325), known as the Dam Safety and Encroachments Act, further providing for definitions; and providing for small stream maintenance projects permit.",House,2022-04-12,18.1622,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2406&pn=2960
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in registration of vehicles, providing for pollinator conservation registration plate; and, in fees, further providing for payments to special funds and establishing the Pollinator Habitat Program Fund.",Senate,2022-06-02,17.3419,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1249&pn=1691
"An Act making appropriations from a restricted revenue account within the General Fund and from Federal augmentation funds to the Pennsylvania Public Utility Commission for the fiscal year July 1, 2022, to June 30, 2023.",Senate,2022-03-01,17.3115,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1113&pn=1448
"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, in tax credit and tax benefit administration, further providing for definitions; and establishing the Electric Vehicle Supply Equipment Tax Credit.",House,2022-09-10,17.113,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2803&pn=3440
"An Act amending Title 51 (Military Affairs) of the Pennsylvania Consolidated Statutes, in Pennsylvania National Guard, providing for vaccine exemption.",Senate,2023-02-25,16.7517,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0446&pn=0369
"An Act amending the act of October 4, 1978 (P.L.864, No.167), known as the Storm Water Management Act, further providing for watershed storm water plans and contents.",House,2022-04-08,16.6957,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2498&pn=2949
"An Act amending Title 75 (Vehicles) of the Pennsylvania Consolidated Statutes, in registration of vehicles, further providing for vehicles exempt from registration.",House,2022-09-10,16.6957,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2805&pn=3442
"An Act amending the act of June 8, 1891 (P.L.212, No.184), entitled ""An act in relation to cremation of human bodies in this Commonwealth,"" providing for cremation temperature.",Senate,2023-01-12,16.3902,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0043&pn=0029
"An Act amending Title 68 (Real and Personal Property) of the Pennsylvania Consolidated Statutes, in seller disclosures, further providing for disclosure form.",House,2022-09-14,16.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2816&pn=3462
"An Act amending Title 61 (Prisons and Parole) of the Pennsylvania Consolidated Statutes, in general administration, further providing for powers and duties of department.",House,2022-03-29,16.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2463&pn=2888
"An Act making appropriations from a restricted revenue account within the General Fund and from Federal augmentation funds to the Pennsylvania Public Utility Commission for the fiscal year July 1, 2022, to June 30, 2023.",Senate,2022-02-21,16.0,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1066&pn=1406
An Act establishing the Pollinator Task Force and providing for its powers and duties; and imposing duties on the Department of Agriculture.,House,2022-10-14,15.9517,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2881&pn=3554
"An Act making appropriations from a restricted revenue account within the General Fund and from Federal augmentation funds to the Pennsylvania Public Utility Commission for the fiscal year July 1, 2022, to June 30, 2023.",House,2022-06-09,15.8678,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2661&pn=3217
"An Act making appropriations from a restricted revenue account within the General Fund and from Federal augmentation funds to the Pennsylvania Public Utility Commission for the fiscal year July 1, 2022, to June 30, 2023.",House,2022-02-26,15.8678,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2228&pn=2751
